Entity,average_probability,bins
a shot,0.0449095391972953,Bin 4 (Highest)
The committee,0.0448209179368398,Bin 4 (Highest)
present,0.0447882119796844,Bin 4 (Highest)
the trophy,0.044111638662939,Bin 4 (Highest)
practices,0.0436917162121971,Bin 4 (Highest)
the federal government,0.0434873566039301,Bin 4 (Highest)
the proposal,0.0424630330157096,Bin 4 (Highest)
Hamas,0.041199602652341,Bin 4 (Highest)
officials,0.0410200758349673,Bin 4 (Highest)
Barak,0.0406789454548012,Bin 4 (Highest)
a decision,0.0404488788155285,Bin 4 (Highest)
the protest,0.0402723118101041,Bin 4 (Highest)
Analysts,0.0401245384011417,Bin 4 (Highest)
the situation,0.0401011883413901,Bin 4 (Highest)
Reporters,0.0400110925780608,Bin 4 (Highest)
biology,0.0398664726235437,Bin 4 (Highest)
several years,0.0395184230387187,Bin 4 (Highest)
the club,0.0392611286618839,Bin 4 (Highest)
Algeria,0.0392157873196992,Bin 4 (Highest)
South Korea,0.039128957529645,Bin 4 (Highest)
the sales,0.0388564785560343,Bin 4 (Highest)
a report,0.0388434201609803,Bin 4 (Highest)
Tuesday,0.0387721500941551,Bin 4 (Highest)
New Mexico,0.0386328102567465,Bin 4 (Highest)
The mission,0.038396885852162,Bin 4 (Highest)
three men,0.0381140493267994,Bin 4 (Highest)
Thursday,0.0380653293075737,Bin 4 (Highest)
bankruptcy protection,0.0378222955984154,Bin 4 (Highest)
a story,0.0378079389337302,Bin 4 (Highest)
The army,0.0373600422241331,Bin 4 (Highest)
Thatcher,0.0369110899744554,Bin 4 (Highest)
June,0.0366091355830576,Bin 4 (Highest)
his release,0.0365855050362355,Bin 4 (Highest)
the cup,0.0365674161575334,Bin 4 (Highest)
analysts,0.0365285635794861,Bin 4 (Highest)
the Khmer Rouge,0.0364076131309301,Bin 4 (Highest)
the environment,0.0362738525589214,Bin 4 (Highest)
his parents,0.0362729190469772,Bin 4 (Highest)
Roman Empire,0.0361680516149977,Bin 4 (Highest)
a blanket,0.0361636404918076,Bin 4 (Highest)
the Greens,0.0359225443545941,Bin 4 (Highest)
new jobs,0.0356336978543229,Bin 4 (Highest)
similar performance,0.035514990967119,Bin 4 (Highest)
Civil War,0.0350921306062676,Bin 4 (Highest)
the report,0.0349596901646298,Bin 4 (Highest)
Jasmine,0.0342056074674473,Bin 4 (Highest)
The concern,0.0340254114444139,Bin 4 (Highest)
The convention,0.0340004553770243,Bin 4 (Highest)
The row,0.0338550257350723,Bin 4 (Highest)
The statement,0.0334655177329356,Bin 4 (Highest)
March,0.0334528221981599,Bin 4 (Highest)
the note,0.0333446989539916,Bin 4 (Highest)
individuals,0.0331547624547965,Bin 4 (Highest)
a revival,0.0326838689216606,Bin 4 (Highest)
the Prime Minister,0.0325723744008971,Bin 4 (Highest)
a cross,0.0324871708339248,Bin 4 (Highest)
Dissemination,0.0322944269515459,Bin 4 (Highest)
the bronze medal,0.0322222024749925,Bin 4 (Highest)
The Conservatives,0.0316830684434052,Bin 4 (Highest)
Anatolia,0.0313099202947341,Bin 4 (Highest)
the judge,0.0311814629435927,Bin 4 (Highest)
the market,0.0311278434476746,Bin 4 (Highest)
This tournament,0.0309979083723649,Bin 4 (Highest)
The team,0.0306105492619302,Bin 4 (Highest)
our behalf,0.0305019303328501,Bin 4 (Highest)
Ottawa,0.0304168722365715,Bin 4 (Highest)
the society,0.0303833166920562,Bin 4 (Highest)
The Protocols,0.0302943692050433,Bin 4 (Highest)
a statement,0.0302571291157097,Bin 4 (Highest)
Worcestershire,0.029413470262807,Bin 4 (Highest)
the first election,0.0283988450347589,Bin 4 (Highest)
classical physics,0.0283150731133073,Bin 4 (Highest)
flour,0.0282109561656397,Bin 4 (Highest)
the proceedings,0.0276721141773009,Bin 4 (Highest)
a silver medal,0.0276539523713742,Bin 4 (Highest)
Stockholm Open,0.0275587502784622,Bin 4 (Highest)
the latter country,0.0275270522806805,Bin 4 (Highest)
suspicions,0.0275246098753995,Bin 4 (Highest)
the ministers,0.0274099264057621,Bin 4 (Highest)
the lion,0.0271328038577422,Bin 4 (Highest)
the Irish government,0.0270293528385231,Bin 4 (Highest)
some banks,0.0267805251565723,Bin 4 (Highest)
the English Parliament,0.0266318064800712,Bin 4 (Highest)
Taliban militants,0.0265217659402294,Bin 4 (Highest)
canon law,0.026401768265877,Bin 4 (Highest)
The objective,0.025940354216363,Bin 4 (Highest)
the industry,0.0257551863923308,Bin 4 (Highest)
the Second Boer War,0.0255611084509677,Bin 4 (Highest)
Everybody,0.0254448395631697,Bin 4 (Highest)
their plans,0.025051547594751,Bin 4 (Highest)
"Copenhagen, Denmark",0.0246088422049963,Bin 4 (Highest)
The screenplay,0.0245061857372863,Bin 4 (Highest)
trumpet,0.0241913101979207,Bin 4 (Highest)
This meeting,0.023905661459728,Bin 4 (Highest)
The environment,0.0237987893403144,Bin 4 (Highest)
the episode,0.0237480467404853,Bin 4 (Highest)
Venice,0.0237174360430798,Bin 4 (Highest)
its target,0.0236035258816815,Bin 4 (Highest)
Brown,0.0231683015823363,Bin 4 (Highest)
the Test series,0.022858715938887,Bin 4 (Highest)
"Anchorage, Alaska",0.0227041192039399,Bin 4 (Highest)
a benefit,0.0225472847679264,Bin 4 (Highest)
her colleagues,0.0224814053657645,Bin 4 (Highest)
most people,0.0224740743220958,Bin 4 (Highest)
the City Council,0.022328077368441,Bin 4 (Highest)
the insulation,0.0221027819100249,Bin 4 (Highest)
Gaza,0.0219969176832818,Bin 4 (Highest)
The next stage,0.0219591383425513,Bin 4 (Highest)
Factories,0.0218940931335964,Bin 4 (Highest)
the Philippines,0.0217897014046599,Bin 4 (Highest)
queen bees,0.0216349333343633,Bin 4 (Highest)
Ancient Egypt,0.0214981531440596,Bin 4 (Highest)
Two years,0.0214214710004406,Bin 4 (Highest)
neighboring countries,0.0213905062542398,Bin 4 (Highest)
electron density,0.0212170549158676,Bin 4 (Highest)
a pact,0.0211697373557617,Bin 4 (Highest)
Bolton,0.0211632560003976,Bin 4 (Highest)
the administration,0.0209224452118578,Bin 4 (Highest)
motherhood,0.0209152370124996,Bin 4 (Highest)
a result,0.0207170352369628,Bin 4 (Highest)
his claims,0.0206805582455823,Bin 4 (Highest)
a blow,0.0206068418938847,Bin 4 (Highest)
the torch,0.0205429469374979,Bin 4 (Highest)
ABC Family,0.0202700886338102,Bin 4 (Highest)
ceramics,0.0202197424208861,Bin 4 (Highest)
November,0.0200888715480686,Bin 4 (Highest)
The letter,0.0198753642651189,Bin 4 (Highest)
Asia,0.0197565024602226,Bin 4 (Highest)
The culture,0.0194399575333889,Bin 4 (Highest)
paranoia,0.0193723160482476,Bin 4 (Highest)
a gun,0.0191446563452475,Bin 4 (Highest)
Three players,0.0188336818091598,Bin 4 (Highest)
A car,0.0188094021513399,Bin 4 (Highest)
q,0.0187745533401993,Bin 4 (Highest)
my words,0.0185972107722524,Bin 4 (Highest)
The bone,0.0181691449140915,Bin 4 (Highest)
establishment,0.0180704133585095,Bin 4 (Highest)
a boy,0.0179805993265209,Bin 4 (Highest)
the following,0.0179326576370374,Bin 4 (Highest)
a press conference,0.0177314761724378,Bin 4 (Highest)
the Palatine Hill,0.0176405028591624,Bin 4 (Highest)
Europe,0.0175558963634102,Bin 4 (Highest)
The garage,0.017340589335522,Bin 4 (Highest)
Saint George,0.0169521876368417,Bin 4 (Highest)
the task,0.0169216372387057,Bin 4 (Highest)
police officers,0.016886579059127,Bin 4 (Highest)
Norfolk,0.0168858399858435,Bin 4 (Highest)
this method,0.0166930341243261,Bin 4 (Highest)
Steve Jobs,0.0166503410017063,Bin 4 (Highest)
Chrysler,0.0165755680029803,Bin 4 (Highest)
his business,0.0164215257213062,Bin 4 (Highest)
a show,0.0163808247804501,Bin 4 (Highest)
the outside,0.0163272056533572,Bin 4 (Highest)
Indian Ocean,0.0160965573116216,Bin 4 (Highest)
Everything,0.015957502319361,Bin 4 (Highest)
The agency,0.0159473685668561,Bin 4 (Highest)
Switzerland,0.0159231497626023,Bin 4 (Highest)
detention,0.0158413912053219,Bin 4 (Highest)
The movie,0.0157821141109239,Bin 4 (Highest)
the line,0.015675246150519,Bin 4 (Highest)
foreigners,0.0156747416085635,Bin 4 (Highest)
The district,0.0156500350864948,Bin 4 (Highest)
the surgeon,0.0155562315402461,Bin 4 (Highest)
the bombing,0.0153254829764639,Bin 4 (Highest)
equity,0.01511834044868,Bin 4 (Highest)
the Second World War,0.014710900552565,Bin 4 (Highest)
an attempt,0.014700987554653,Bin 4 (Highest)
a place,0.0145701736676166,Bin 4 (Highest)
the stores,0.0145403137484472,Bin 4 (Highest)
honors,0.0144303573993965,Bin 4 (Highest)
the sentence,0.0143962181711733,Bin 4 (Highest)
great interest,0.0142272333709186,Bin 4 (Highest)
The unions,0.0142186773708872,Bin 4 (Highest)
pole position,0.0141045527941547,Bin 4 (Highest)
The county,0.0139338431545256,Bin 4 (Highest)
any threat,0.0138906409388902,Bin 4 (Highest)
additional funds,0.0138318993395392,Bin 4 (Highest)
midday,0.0136346396491716,Bin 4 (Highest)
a police officer,0.0136084983908424,Bin 4 (Highest)
the recession,0.0135743749134978,Bin 4 (Highest)
three games,0.0135706343210989,Bin 4 (Highest)
its home games,0.0134877084074487,Bin 4 (Highest)
Frankfurt,0.0132901413831859,Bin 4 (Highest)
the genus,0.0132695904710082,Bin 4 (Highest)
a Comment,0.0131491709987043,Bin 4 (Highest)
the nineteenth century,0.0131436660662448,Bin 4 (Highest)
the programme,0.0130825431188242,Bin 4 (Highest)
a foundation,0.0130820045522211,Bin 4 (Highest)
Saturday night,0.0130110243471617,Bin 4 (Highest)
the pope,0.0129952568728877,Bin 4 (Highest)
the ideas,0.0127949784504552,Bin 4 (Highest)
favourites,0.0123050370457349,Bin 4 (Highest)
my mother,0.0122007456596287,Bin 4 (Highest)
several new characters,0.0121187273435396,Bin 4 (Highest)
The drink,0.0120989847115409,Bin 4 (Highest)
both sides,0.0118197444363623,Bin 4 (Highest)
a city,0.011782717201489,Bin 4 (Highest)
a ferry,0.0117789568049985,Bin 4 (Highest)
New Jersey,0.0116849304407533,Bin 4 (Highest)
its influence,0.0115263483013436,Bin 4 (Highest)
the draw,0.011411462332792,Bin 4 (Highest)
all the water,0.0112680971257279,Bin 4 (Highest)
world domination,0.0110040463955476,Bin 4 (Highest)
The vaccine,0.0109417779472875,Bin 4 (Highest)
a typical example,0.0107220379477265,Bin 4 (Highest)
the agency,0.0105332195227767,Bin 4 (Highest)
patience,0.0101766617114662,Bin 4 (Highest)
my experiences,0.0100616504665207,Bin 4 (Highest)
FBI agents,0.0100086139309075,Bin 4 (Highest)
his hand,0.0099647561354814,Bin 4 (Highest)
Big Show,0.0099353759523919,Bin 4 (Highest)
new areas,0.0098537801445719,Bin 4 (Highest)
consultations,0.0098090579896782,Bin 4 (Highest)
a step,0.0098078504810369,Bin 4 (Highest)
two weeks,0.0098004329667781,Bin 4 (Highest)
the authorities,0.009675236935169,Bin 4 (Highest)
the material,0.0094497024040757,Bin 4 (Highest)
The new administration,0.0093651798119859,Bin 4 (Highest)
USA,0.0093556735631409,Bin 4 (Highest)
the role,0.0091126631898448,Bin 4 (Highest)
North America,0.009081800655051,Bin 4 (Highest)
the suspects,0.0090257144447726,Bin 4 (Highest)
The figure,0.0089938337364322,Bin 4 (Highest)
fourth place,0.0089708675238806,Bin 4 (Highest)
electric power,0.0089175013276173,Bin 4 (Highest)
randomness,0.0089163442331141,Bin 4 (Highest)
a part,0.0086546553803496,Bin 4 (Highest)
Pope Pius XI,0.0085763984645098,Bin 4 (Highest)
the emperor,0.0085533895204235,Bin 4 (Highest)
this incident,0.0085133721337339,Bin 4 (Highest)
A year,0.0084595592771391,Bin 4 (Highest)
his testimony,0.0084099905562266,Bin 4 (Highest)
the social and economic development,0.0083513929429881,Bin 4 (Highest)
intercity services,0.0083410600219817,Bin 4 (Highest)
the Netherlands,0.0082743087323799,Bin 4 (Highest)
his condition,0.0081025566661134,Bin 4 (Highest)
a new agreement,0.0079634716011861,Bin 4 (Highest)
Liu,0.0079280674108303,Bin 4 (Highest)
three goals,0.007927523336412,Bin 4 (Highest)
his clients,0.0078608048034888,Bin 4 (Highest)
folks,0.0078203858154665,Bin 4 (Highest)
his passing,0.0077172809938177,Bin 4 (Highest)
Court records,0.0073643410223675,Bin 4 (Highest)
Milosevic,0.0073583688940439,Bin 4 (Highest)
the big leagues,0.0073290617871243,Bin 4 (Highest)
The recovery,0.0073030364387966,Bin 4 (Highest)
The organisation,0.0072317505524378,Bin 4 (Highest)
his confession,0.00712754277434,Bin 4 (Highest)
Toulouse FC,0.0070882837096155,Bin 4 (Highest)
a ballot,0.0070528473818493,Bin 4 (Highest)
the liver,0.0070495397278788,Bin 4 (Highest)
zone,0.0070365381698024,Bin 4 (Highest)
the western world,0.0069664293743751,Bin 4 (Highest)
Wedge,0.0068017260341548,Bin 4 (Highest)
transitions,0.0067298961102096,Bin 4 (Highest)
the opening film,0.0066413277763047,Bin 4 (Highest)
Pitt,0.0066155425867009,Bin 4 (Highest)
many areas,0.0065699384633921,Bin 4 (Highest)
the second quarter,0.0064845335464569,Bin 4 (Highest)
Smith,0.0064498549647396,Bin 4 (Highest)
Many analysts,0.0064410098799202,Bin 4 (Highest)
President Clinton,0.0064210932272973,Bin 4 (Highest)
A culture,0.006398284317665,Bin 4 (Highest)
the United States,0.0063738358190865,Bin 4 (Highest)
his wife,0.0062356410730442,Bin 4 (Highest)
economic reforms,0.0062126567695485,Bin 4 (Highest)
Montreal and Toronto,0.0061791901189236,Bin 4 (Highest)
Human mind,0.0061771801496794,Bin 4 (Highest)
his bags,0.0061054324980757,Bin 4 (Highest)
rare plants,0.0060390064399503,Bin 4 (Highest)
the New York Central,0.0060164622661777,Bin 4 (Highest)
Scotch Whisky,0.0060048565585737,Bin 4 (Highest)
peacekeeping operations,0.0059521586003417,Bin 4 (Highest)
This technique,0.0059426059194931,Bin 4 (Highest)
the American Revolutionary War,0.0059194127888234,Bin 4 (Highest)
any cuts,0.0058826878691568,Bin 4 (Highest)
A prosecutor,0.0057996208376667,Bin 4 (Highest)
Friday prayers,0.0057465505624818,Bin 4 (Highest)
the golf course,0.0057003044904621,Bin 4 (Highest)
Time magazine,0.0056822929196347,Bin 4 (Highest)
the borough,0.0056761027888763,Bin 4 (Highest)
the Clinton administration,0.0056736032360123,Bin 4 (Highest)
The iPad,0.0055632233766337,Bin 4 (Highest)
three years,0.0055513373362863,Bin 4 (Highest)
The explosions,0.0055309148902998,Bin 4 (Highest)
security forces,0.0055252997274281,Bin 4 (Highest)
The UN resolution,0.0055198556362709,Bin 4 (Highest)
the cannons,0.0054885585857321,Bin 3
bad weather,0.0054019352875628,Bin 3
great losses,0.0053088667509832,Bin 3
the Amazon River basin,0.0052734343363805,Bin 3
some witnesses,0.005194868211161,Bin 3
ruler of Egypt,0.0051496115224676,Bin 3
last month,0.0051305188871088,Bin 3
news articles,0.005068321839208,Bin 3
the Italian government,0.0050387163341483,Bin 3
American historian,0.0050313179325674,Bin 3
the Contras,0.005031103786411,Bin 3
his retirement,0.0050147555217485,Bin 3
my foot,0.0050103089792554,Bin 3
the weekend,0.0049973469755543,Bin 3
Sri Lanka,0.0049400618404836,Bin 3
South America,0.0048991665158002,Bin 3
the International Olympic Committee,0.0048973162335787,Bin 3
the reporter,0.0048730665288034,Bin 3
her first WTA Tour title,0.0048552703070523,Bin 3
abusive behavior,0.0047351352817316,Bin 3
The state attorney,0.0047277480974063,Bin 3
a nuclear bomb,0.0046908619386503,Bin 3
his crew,0.0046590231840276,Bin 3
Catholicism,0.0045956245299748,Bin 3
The rally,0.0045763062973176,Bin 3
the Amiga,0.00457379429915,Bin 3
a Palestinian,0.004568738280222,Bin 3
Australian football,0.0045344058082359,Bin 3
King Crimson,0.0045153716223924,Bin 3
Norm,0.0045130304171834,Bin 3
a treaty,0.0044752253098105,Bin 3
Azure,0.0044636124040152,Bin 3
the House of Lords,0.0044408227934859,Bin 3
employee privacy,0.0043926570573887,Bin 3
this knowledge,0.0043744098881877,Bin 3
the Detroit Red Wings,0.0043680538792728,Bin 3
An operation,0.00428180584025,Bin 3
his music career,0.0042785696671807,Bin 3
the Middle East,0.0042636287851993,Bin 3
another theory,0.0042635362604799,Bin 3
the gunfire,0.0042630030621289,Bin 3
several times,0.0042491264648259,Bin 3
another aircraft,0.0042326677361461,Bin 3
his bank,0.0042227823975345,Bin 3
its effects,0.0041540333493121,Bin 3
the Second Temple period,0.0041243820700566,Bin 3
the US,0.0040962845190001,Bin 3
the English language,0.0040845189443462,Bin 3
a popular hit,0.0040513797927994,Bin 3
their opponents,0.0040510331755075,Bin 3
The main event,0.0040418122389427,Bin 3
Canberra and Melbourne,0.004030467608414,Bin 3
more people,0.0039968902211518,Bin 3
these things,0.0039801265593435,Bin 3
the Quebec issue,0.0039406066729833,Bin 3
The Alliance,0.0038957854163681,Bin 3
a problem,0.0038450348201437,Bin 3
Montreal Canadiens,0.0038226914568481,Bin 3
The reservoirs,0.0037999188488188,Bin 3
The step,0.0037742793409197,Bin 3
the top spot,0.0037632371638733,Bin 3
its website,0.0037517389879823,Bin 3
the Cleveland Browns,0.0037433038877877,Bin 3
his hip,0.0037260859000775,Bin 3
a free agent,0.0037206842667725,Bin 3
contemporary composers,0.0036967426700453,Bin 3
the spill,0.0036157196353641,Bin 3
their options,0.0035568521596111,Bin 3
its position,0.0035467758364199,Bin 3
the second round,0.0035394591548144,Bin 3
Her mother,0.003467764150531,Bin 3
The situations,0.0034493165663447,Bin 3
new techniques,0.003428972213826,Bin 3
its plants,0.0033780338273342,Bin 3
fellow prisoners,0.0033599637992338,Bin 3
his property,0.0033516356289465,Bin 3
Los Angeles,0.0033436501929459,Bin 3
bilateral trade,0.0033201351601531,Bin 3
Wilson,0.0032692139327991,Bin 3
the grandchildren,0.0032210071331348,Bin 3
the past three decades,0.0031998339988787,Bin 3
the entire country,0.0031750375233362,Bin 3
her maternal grandparents,0.003154208585084,Bin 3
the litigation,0.0031319862730156,Bin 3
their ancestors,0.0031257089540859,Bin 3
The guide,0.0031249690160141,Bin 3
Creative Writing,0.0031067246667173,Bin 3
Mushroom,0.0030453066981862,Bin 3
increased violence,0.0030357429782113,Bin 3
two shots,0.0030348173572456,Bin 3
the ensemble cast,0.0029809778455201,Bin 3
four schools,0.0029470527136209,Bin 3
difficult choices,0.002941436576718,Bin 3
a scientist,0.0028972422696216,Bin 3
Individualism,0.0028940778364471,Bin 3
scripts,0.002888211298341,Bin 3
the competition,0.0028845963112207,Bin 3
the Chrysler Corporation,0.0028823704835311,Bin 3
County Durham,0.0028740956660704,Bin 3
an interview,0.0028641455490549,Bin 3
the Italian region of Lombardy,0.0028129984436528,Bin 3
distant third,0.0027893483401434,Bin 3
his responsibilities,0.002783646437339,Bin 3
a Jew,0.0027101120512039,Bin 3
western Europe,0.0027035812993071,Bin 3
TIME magazine,0.0027028730688848,Bin 3
the Burmese military,0.0027012777152078,Bin 3
other things,0.0026891487298053,Bin 3
several other agreements,0.0026860713078127,Bin 3
"Los Angeles, California",0.0026648014530592,Bin 3
eastern Afghanistan,0.0026100200189476,Bin 3
the cartoon,0.0026050373340702,Bin 3
Richard Nixon,0.0026048402392395,Bin 3
Hong Kong,0.0025842945189943,Bin 3
consequences for the company,0.0025711896240728,Bin 3
the dental laboratory,0.0025499504221662,Bin 3
Capri,0.0025453410488364,Bin 3
Gap,0.0024960117165391,Bin 3
the other cats,0.0024842930916343,Bin 3
All the players,0.0024251421202083,Bin 3
junior high,0.002418303991499,Bin 3
federal programs,0.0023598341264736,Bin 3
Lord Advocate,0.0023414920964198,Bin 3
The soldier,0.0023125350645997,Bin 3
UEFA criteria,0.002283671696887,Bin 3
Mexican officials,0.0022730905572234,Bin 3
many others,0.0022716439756599,Bin 3
instance,0.0022279483197962,Bin 3
a day,0.0022138732271872,Bin 3
Harris,0.0021910767330382,Bin 3
a moderate pace,0.0021784581197375,Bin 3
Sporadic clashes,0.0021674514353245,Bin 3
The Cascade Range,0.0021599892867984,Bin 3
clades,0.0021447388146559,Bin 3
French riders,0.0021091670083159,Bin 3
American Wrestling Association,0.0020614961753703,Bin 3
"University of California, Berkeley",0.0020438260315281,Bin 3
the judicial process,0.0020369992891826,Bin 3
salads,0.0020320323867859,Bin 3
her first episode,0.0020287313858013,Bin 3
Modern artists,0.0019963328667111,Bin 3
the next two days,0.00199235457431,Bin 3
blood volume,0.0019885077172553,Bin 3
William,0.0019851937511702,Bin 3
The researchers,0.0019837059322195,Bin 3
Faber,0.0019705967972185,Bin 3
the complaints,0.0019288049505058,Bin 3
United Kingdom,0.0019102983373239,Bin 3
"Winnipeg, Manitoba, Canada",0.0019001864234964,Bin 3
Stewart,0.0018435849749948,Bin 3
classics,0.0018079333192644,Bin 3
the National Assembly of Bulgaria,0.001803084767443,Bin 3
the phone lines,0.0017843426799254,Bin 3
Southport,0.0017504478324553,Bin 3
business data,0.0017445961569713,Bin 3
Nell,0.001738527442103,Bin 3
Slash,0.0017286335740208,Bin 3
Barney,0.0017055249576514,Bin 3
the accord,0.0016928964218916,Bin 3
the North Koreans,0.0016891059524019,Bin 3
High winds,0.0016838544148553,Bin 3
a contributor,0.001660752624353,Bin 3
Inside Politics,0.0016161761701905,Bin 3
several visits,0.001589090818561,Bin 3
maritime officials,0.0015840687846734,Bin 3
